id_no,title,organization,skills,ratings,review_counts,metadata
195,Generative AI for Project Managers,IBM," Prompt Engineering, ChatGPT, Generative AI, Database Design, Data Pipelines, Query Languages, Extract, Transform, Load, OpenAI, Snowflake Schema, Star Schema, Data Warehousing, Data Ethics, Data Infrastructure, Data Architecture, Data Mining, Large Language Modeling, Data Synthesis, Artificial Intelligence, Program Development, IBM Cloud",0,0,Intermediate ? Specialization ? 1 - 3 Months
196,Generative AI for Digital Marketing,IBM," Prompt Engineering, ChatGPT, Generative AI, Cyber Threat Intelligence, Security Information and Event Management (SIEM), Threat Modeling, OpenAI, Threat Detection, Cybersecurity, Incident Response, Malware Protection, Large Language Modeling, Artificial Intelligence, Natural Language Processing, Program Development, Anomaly Detection, Vulnerability Management, Content Creation, IBM Cloud, Incident Management",0,0,Intermediate ? Specialization ? 1 - 3 Months
197,Generative AI for Educators,IBM," Prompt Engineering, ChatGPT, Generative AI, Digital Advertising, Email Marketing, OpenAI, Digital Marketing, Marketing Automation, AI Personalization, Marketing Analytics, Advertising Campaigns, Marketing, Marketing Strategies, Content Creation, Keyword Research, Large Language Modeling, Social Media Marketing, Artificial Intelligence, Search Engine Optimization, IBM Cloud",0,0,Beginner ? Specialization ? 1 - 3 Months
198,Crafting User Interface - End to End Web Development,Board Infinity," Responsive Web Design, User Interface (UI) Design, User Interface and User Experience (UI/UX) Design, HTML and CSS, Javascript, Front-End Web Development, Web Design, React.js, Bootstrap (Front-End Framework), Web Development, Semantic Web, Web Content Accessibility Guidelines",0,0,Beginner ? Course ? 1 - 4 Weeks
199,Generative AI Software Engineering,Vanderbilt University, ,0,0,Beginner ? Specialization ? 3 - 6 Months
200,Understanding child development: from synapse to society,Utrecht University," Child Development, Human Development, Speech Language Pathology, Developmental Disabilities, Systems Thinking, Learning Theory, Research, Neurology, Cultural Diversity, Biology",0,0,Beginner ? Course ? 1 - 3 Months
201,"DevOps, Cloud, and Agile Foundations",IBM," Predictive Modeling, Exploratory Data Analysis, Data Wrangling, Data Analysis, Data Import/Export, Pandas (Python Package), Statistical Modeling, Data-Driven Decision-Making, Data Manipulation, Scikit Learn (Machine Learning Library), Regression Analysis, Feature Engineering, Matplotlib, Python Programming, Data Cleansing, NumPy, Data Visualization, Descriptive Statistics, Supervised Learning, Data Pipelines",0,0,Intermediate ? Course ? 1 - 3 Months
202,IBM Java Developer,IBM," Prompt Engineering, Cloud-Native Computing, Software Development Life Cycle, Software Architecture, Hibernate (Java), Database Design, Docker (Software), Containerization, Git (Version Control System), GitHub, Cascading Style Sheets (CSS), Microservices, Object Oriented Programming (OOP), Large Language Modeling, Restful API, Java Programming, Version Control, Database Management, Software Development, Software Design",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
203,Play It Safe: Manage Security Risks,Google," Threat Management, Cybersecurity, Risk Management Framework, Risk Management, Business Risk Management, Incident Response, Vulnerability Management, Security Information and Event Management (SIEM), Security Controls, Continuous Monitoring, Information Systems Security, Enterprise Security, Risk Analysis, Threat Detection, Information Assurance, Open Web Application Security Project (OWASP), Auditing",0,0,Beginner ? Course ? 1 - 4 Weeks
204,Data Analysis with Python,IBM," User Story, Cloud Computing Architecture, Agile Software Development, Cloud Services, Agile Methodology, Kanban Principles, DevOps, Backlogs, Cloud Security, Cloud Technologies, Cloud Infrastructure, Sprint Retrospectives, Cloud Platforms, Agile Project Management, Cloud Hosting, Cloud Computing, Cloud-Native Computing, CI/CD, Test Driven Development (TDD), Scrum (Software Development)",0,0,Beginner ? Specialization ? 3 - 6 Months
205,Data Structures and Algorithms,University of California San Diego," Data Structures, Graph Theory, Algorithms, Network Routing, Program Development, Network Model, Bioinformatics, Operations Research, Data Storage, Development Testing, Test Engineering, Theoretical Computer Science, Computational Thinking, Network Analysis, Test Case, Programming Principles, Computer Programming, Epidemiology, Software Testing, Debugging",0,0,Intermediate ? Specialization ? 3 - 6 Months
206,Web Development in React.js: Build a Web App,Coursera Project Network," React.js, Ajax, Cascading Style Sheets (CSS), JavaScript Frameworks, UI Components, Restful API, Web Applications, Web Development, Javascript, Application Development, Computer Programming",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
207,ADHD: Everyday Strategies for Elementary Students,University at Buffalo," Psychological Evaluations, Classroom Management, Teaching, Instructional Strategies, Student Engagement, Parent Communication, Mental and Behavioral Health, Behavior Management, Positive Behavior Support, Working With Children, Pediatrics, Mental Health Diseases and Disorders, Treatment Planning, Child Development, Disabilities, Planning, Communication",0,0,Beginner ? Course ? 1 - 4 Weeks
208,Get Started with Python,Google," Object Oriented Programming (OOP), Data Structures, Python Programming, NumPy, Pandas (Python Package), Data Analysis, Programming Principles, Scripting, Data Manipulation, Data Visualization, Algorithms",0,0,Advanced ? Course ? 1 - 3 Months
209,Cloud Application Development Foundations,IBM," Node.JS, Cloud Computing Architecture, Server Side, Cloud-Native Computing, React Redux, Cloud Services, NoSQL, MongoDB, React.js, Agile Methodology, Front-End Web Development, JavaScript Frameworks, Cloud Security, Hypertext Markup Language (HTML), HTML and CSS, Restful API, Web Development, Cloud Applications, DevOps, Python Programming",0,0,Beginner ? Specialization ? 3 - 6 Months
210,Structuring Machine Learning Projects,DeepLearning.AI," Deep Learning, Applied Machine Learning, Machine Learning, Tensorflow, PyTorch (Machine Learning Library), Debugging, Artificial Intelligence, Keras (Neural Network Library), Data Quality, Performance Tuning",0,0,Beginner ? Course ? 1 - 4 Weeks
211,Web Development with Angular 16: Enhance an existing website,Coursera Project Network," Angular, Web Development Tools, JavaScript Frameworks, TypeScript, Server Side, Web Development, Build Tools",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
212,"Start the UX Design Process: Empathize, Define, and Ideate",Google," User Experience Design, Persona (User Experience), Web Content Accessibility Guidelines, User Story, Usability, User Research, Human Factors, Human Centered Design, Ideation, User Flows, Competitive Analysis, Mockups",0,0,Beginner ? Course ? 1 - 4 Weeks
213,Convolutional Neural Networks,DeepLearning.AI," Computer Vision, Image Analysis, Deep Learning, Artificial Neural Networks, Tensorflow, Applied Machine Learning, PyTorch (Machine Learning Library), Artificial Intelligence, Data Processing, Algorithms",0,0,Intermediate ? Course ? 1 - 4 Weeks
214,AI Agents and Agentic AI in Python: Powered by Generative AI,Vanderbilt University," Prompt Engineering, ChatGPT, Generative AI Agents, Productivity, Agentic systems, Generative AI, Artificial Intelligence, Large Language Modeling, OpenAI, Creative Thinking, Ingenuity, Brainstorming, Software Development Tools, Application Development, Prototyping, Persona (User Experience), Business Logic, Application Programming Interface (API), Transaction Processing, Interoperability",0,0,Beginner ? Specialization ? 3 - 6 Months
215,Information Technology (IT) and Cloud Fundamentals,IBM," Cloud Computing Architecture, Cloud Services, Peripheral Devices, Cybersecurity, Computing Platforms, Cloud Security, Cloud Technologies, Cloud Infrastructure, Network Protocols, Software Development Life Cycle, Cyber Attacks, Technical Support, Security Awareness, Cloud Storage, Application Development, Computer Hardware, Databases, General Networking, IT Infrastructure, Cloud Computing",0,0,Beginner ? Specialization ? 3 - 6 Months
216,Generative AI Leadership & Strategy,Vanderbilt University," Prompt Engineering, ChatGPT, Ideation, Verification And Validation, Data Validation, Succession Planning, Productivity, Business Writing, Generative AI, Leadership, Meeting Facilitation, Organizational Leadership, Artificial Intelligence, Large Language Modeling, Business Leadership, Proposal Writing, Leadership and Management, Creativity, Problem Solving, Risk Management",0,0,Beginner ? Specialization ? 1 - 3 Months
217,Relationship Management and Business Development ,Starweaver," Business Development, Relationship Management, Rapport Building, Professional Networking, Selling Techniques, Communication, Upselling, Target Market, Business Communication, Customer Analysis, Stakeholder Engagement, Customer Retention, Business Strategy, Organizational Development, Market Research, Personalized Service, Active Listening",0,0,Intermediate ? Course ? 1 - 4 Weeks
218,Google Business Intelligence,Google," Data Modeling, Stakeholder Engagement, Database Design, Dashboard, Business Intelligence, Extract, Transform, Load, Tableau Software, Data Warehousing, Stakeholder Communications, Data Pipelines, Interactive Data Visualization, Data Integrity, Data Visualization, Interviewing Skills, Applicant Tracking Systems, Business Process, Business Analysis, Professional Development, Data Analysis, SQL",0,0,Advanced ? Professional Certificate ? 3 - 6 Months
219,Python 3 Programming,University of Michigan," Unified Modeling Language, JSON, Object Oriented Programming (OOP), Software Design, Debugging, Object Oriented Design, Data Processing, Web Scraping, Unit Testing, Programming Principles, Python Programming, Data Import/Export, Restful API, Image Analysis, Data Manipulation, Jupyter, Computer Programming, Maintainability, Data Structures, File Management",0,0,Beginner ? Specialization ? 3 - 6 Months
220,Agile Project Management,Google," Agile Project Management, Backlogs, Agile Methodology, User Story, Sprint Planning, Agile Product Development, Product Roadmaps, Sprint Retrospectives, Kanban Principles, Coaching, Team Management, Organizational Change, Prioritization, Problem Solving, Influencing",0,0,Beginner ? Course ? 1 - 4 Weeks
221,Introduction to Agile Development and Scrum,IBM," User Story, Agile Software Development, Agile Methodology, Kanban Principles, Backlogs, Sprint Retrospectives, Agile Project Management, Workflow Management, Sprint Planning, Team Building, Team Management, Lean Methodologies, Continuous Improvement Process, Performance Measurement",0,0,Beginner ? Course ? 1 - 4 Weeks
222,Java Programming and Software Engineering Fundamentals,Duke University," Object Oriented Programming (OOP), Java, Java Programming, Hypertext Markup Language (HTML), Software Design, Software Design Patterns, Data Structures, HTML and CSS, Debugging, Software Engineering, Cryptography, Web Development, Programming Principles, Computer Programming, Encryption, AI Personalization, Javascript, Algorithms, Data Analysis, Cascading Style Sheets (CSS)",0,0,Beginner ? Specialization ? 3 - 6 Months
